time,i_value,j_value,latitude,longitude,u_west_to_east_wind,v_south_to_north_wind,temprature,relative_humidity,vertical_velocity,pressure,water_vapour,turbulent_kinatic_energy,precipitation_rate,sensible_heat_flux,latent_heat_flux,tracer_concentration
12.2,12,67,33.28,-81.68,-4.94008,1.67018,17.04512,87.55335,35.94477,1007.41766,10.7177,1.41462,6.44386,8.89417,0.0,0
13.1,53,31,33.244,-81.639,-5.45839,1.57771,17.63072,82.93466,-6.45963,1009.10059,10.52497,1.89413,106.16035,2.29922,0.0,0
12.5,54,22,33.235,-81.638,-5.90987,1.88785,17.3249,85.38414,-2.64176,1009.64612,10.6187,1.72958,139.32382,2.92124,0.0,0
17.2,27,39,33.252,-81.665,-6.87537,2.5386,21.74077,51.51504,-99.05058,1008.29865,8.49271,0.51659,491.90067,155.32365,2.77e-11,1
12.4,70,62,33.275,-81.622,-5.67346,1.95094,17.07422,86.34539,9.20083,1008.98364,10.57302,2.0212,115.6972,0.78436,0.0,0
16.1,8,40,33.253,-81.684,-5.00956,1.17271,20.65176,64.11407,-86.6926,1010.67896,9.84795,0.85878,324.87057,-26.95423,8.86e-12,1
14.3,30,43,33.256,-81.662,-5.52307,2.6587,18.79415,76.17058,-72.04776,1011.18518,10.393,1.07639,248.92999,-3.99547,0.0,0
13.7,17,47,33.26,-81.675,-5.35626,2.2559,18.58905,77.32632,12.60931,1011.19098,10.41334,1.07957,149.58069,0.39096,4.38e-11,1
13.7,22,45,33.258,-81.67,-5.55825,2.52544,18.62017,77.10832,3.27921,1011.30536,10.40346,1.06928,141.49367,1.88226,1.21e-10,1
13.6,13,49,33.262,-81.679,-4.81675,0.54066,18.63616,77.43687,78.94824,1012.17249,10.44926,0.91155,148.10081,-1.2378,4.58e-12,1
12.8,23,34,33.247,-81.669,-5.27615,1.88887,17.5351,83.58212,-2.78725,1008.41632,10.54942,1.16586,73.13423,2.74782,0.0,0
15.7,17,39,33.252,-81.675,-5.38156,1.05303,20.3533,66.74198,-8.55794,1009.4895,10.07251,0.96594,207.15802,-0.28458,2.77e-10,1
12.5,7,50,33.263,-81.685,-4.89457,1.5822,17.53188,84.48138,5.89463,1011.25299,10.63006,0.93395,116.62318,4.04441,1.4e-10,1
15.1,12,53,33.266,-81.68,-7.32896,2.85118,19.5542,70.65672,-70.24017,1012.85596,10.10181,1.26263,438.32471,7.23538,0.0,0
17.8,19,44,33.257,-81.673,-4.98095,-0.75465,22.348,54.69484,-4.98472,1009.03986,9.35985,0.62215,410.24615,-0.25956,2.85e-11,1
15.6,12,39,33.252,-81.68,-5.46997,1.46449,20.20802,66.18951,-47.86582,1010.46375,9.88777,0.82053,344.33405,-70.81598,1.06e-10,1
15.0,16,46,33.259,-81.676,-6.17423,0.64947,19.8098,71.19341,110.44545,1010.93622,10.36486,1.23409,211.90538,-7.72475,6.7e-12,1
15.7,77,47,33.26,-81.615,-4.24244,1.3407,19.78629,72.08811,18.09747,1009.02899,10.50007,1.78978,394.68915,6.77494,0.0,0
17.3,22,45,33.258,-81.67,-4.44871,2.57832,21.91379,54.80748,-63.91237,1010.08856,9.11804,0.94756,415.44666,25.94667,1.01e-10,1
12.7,12,44,33.257,-81.68,-5.51736,2.4297,17.51801,83.91681,6.38545,1009.81903,10.56497,0.89723,132.04993,4.98262,1.34e-12,1
13.6,29,40,33.253,-81.663,-5.52207,1.83749,18.26295,79.01175,9.40402,1009.64148,10.43696,1.06056,150.2588,0.94779,1.06e-09,1
12.9,23,43,33.256,-81.669,-5.58723,1.97075,17.59474,83.6529,-1.5493,1010.00732,10.58192,1.08233,92.55122,0.01318,1.3e-09,1
12.3,73,15,33.228,-81.619,-4.89376,1.15294,17.18294,86.10579,-1.15519,1009.03967,10.61732,1.5257,86.32648,6.73166,0.0,0
12.3,74,13,33.226,-81.618,-4.38077,1.18648,17.17205,86.02073,3.37634,1008.24402,10.60788,1.37509,75.51041,6.49912,0.0,0
13.9,30,18,33.231,-81.662,-6.81274,2.81582,18.51667,76.88186,-58.08333,1009.99695,10.31811,1.83361,262.14737,-5.93048,0.0,0
15.7,16,62,33.275,-81.676,-5.21264,0.76793,19.91723,71.21625,-12.1254,1010.7533,10.44122,1.02132,323.90427,-12.22372,0.0,0
17.9,19,37,33.25,-81.673,-3.83542,3.85703,22.75039,44.14857,-85.41862,1007.82068,7.75762,1.19315,367.96753,34.6908,0.0,0
16.6,34,20,33.233,-81.658,-6.2047,4.70919,21.06344,57.24237,-173.20992,1008.87524,9.04001,0.51388,471.298,118.34441,0.0,0
12.9,22,45,33.258,-81.67,-5.53442,1.94062,17.62774,83.47287,3.35094,1010.60181,10.57522,0.98806,91.38708,0.68416,1.15e-12,1
16.0,20,41,33.254,-81.672,-5.57439,1.41316,20.40647,65.67683,-44.67907,1009.59888,9.94369,0.91872,318.52716,30.28173,3.48e-11,1
14.4,71,5,33.218,-81.621,-4.65286,2.93912,18.90248,74.48682,-24.59827,1009.69293,10.24936,1.19117,382.47137,16.9234,0.0,0
13.1,35,28,33.241,-81.657,-5.7281,1.70111,17.76875,81.89465,-31.02933,1008.90436,10.48781,1.8178,114.88573,3.39853,0.0,0
14.5,35,61,33.274,-81.657,-3.83381,1.51742,19.50088,72.58224,94.22196,1012.71198,10.34335,1.39446,234.22047,-1.31341,0.0,0
18.0,37,42,33.255,-81.655,-5.59378,-0.29463,22.42668,54.03137,-73.93093,1008.60944,9.29667,0.79702,310.49377,8.64149,6.04e-10,1
13.2,23,15,33.228,-81.669,-4.22585,2.60572,18.16298,79.48084,1.54749,1010.1651,10.42621,1.69964,198.73428,53.45747,0.0,0
15.3,22,39,33.252,-81.67,-6.33181,2.42412,19.56866,71.06152,-70.83798,1009.54138,10.20313,0.73519,311.11511,-5.46001,3.79e-10,1
14.7,26,41,33.254,-81.666,-7.25843,1.41052,19.17216,74.18633,44.377,1010.41864,10.37739,0.87431,243.15829,-3.88454,3.65e-11,1
12.2,7,68,33.281,-81.685,-5.35613,1.84988,17.03671,88.0423,-22.51853,1007.59833,10.76935,1.08832,19.85791,-2.6642,0.0,0
15.2,5,56,33.269,-81.687,-4.88265,2.69271,19.76322,69.51706,34.37763,1010.89075,10.09174,1.83978,329.54236,-40.41171,0.0,0
12.4,22,44,33.257,-81.67,-5.44693,2.0475,17.2856,85.64838,17.74918,1009.34076,10.62786,0.65626,38.73088,2.88803,1.87e-09,1
14.6,50,21,33.234,-81.642,-6.49587,0.74957,19.11974,74.26059,-50.62961,1010.73883,10.34974,1.43465,392.12177,-2.02701,0.0,0
13.9,29,39,33.252,-81.663,-5.77932,3.54246,18.5918,76.69763,-17.61546,1009.47028,10.34849,1.26524,192.1291,6.11053,6.95e-11,1
17.3,23,45,33.258,-81.669,-4.02339,2.39292,21.93826,55.03122,-64.42333,1010.25208,9.16796,0.99886,432.25885,26.24296,7.35e-11,1
12.8,75,55,33.268,-81.617,-5.11903,2.13029,17.10819,85.98857,-1.91741,1008.56494,10.55694,2.28881,182.01335,-0.11741,0.0,0
17.9,31,44,33.257,-81.661,-4.68016,-1.03639,22.71836,53.35376,-12.86311,1009.52014,9.33995,1.41408,383.99164,10.71119,1.96e-11,1
13.7,12,49,33.262,-81.68,-4.91138,2.0621,18.56282,77.43739,-38.54222,1012.38263,10.3983,1.01172,243.5609,-0.78367,2.69e-11,1
16.0,46,21,33.234,-81.646,-4.2095,0.91688,21.12062,63.40475,64.89828,1008.87439,10.04836,2.0467,484.34164,9.28419,0.0,0
13.3,30,42,33.255,-81.662,-5.63527,2.33052,17.97998,80.50734,-11.53249,1010.4328,10.43484,1.03487,122.62228,4.48912,5.46e-11,1
16.1,8,48,33.261,-81.684,-4.16049,1.06996,21.03913,64.25812,28.68075,1012.12799,10.09907,1.12311,269.64413,-67.77792,1.12e-11,1
15.5,24,40,33.253,-81.668,-5.10138,1.18698,20.07461,70.17387,19.36559,1009.81903,10.40133,0.89976,235.0092,-23.77183,1.62e-10,1
13.6,12,50,33.263,-81.68,-4.13752,2.1539,18.59383,77.32538,11.2776,1012.5462,10.40214,1.13895,218.69795,-1.03433,3.13e-12,1
14.1,32,42,33.255,-81.66,-5.29178,1.65294,18.94455,75.24384,68.22979,1010.77783,10.36991,1.17715,209.3786,1.87547,7.04e-11,1
15.6,46,10,33.223,-81.646,-4.03263,2.20367,20.5266,65.45839,-0.13006,1010.70282,9.97496,1.69646,273.63141,9.65657,0.0,0
16.4,10,40,33.253,-81.682,-5.40471,1.88999,21.29439,59.30048,66.42192,1010.16998,9.48958,1.02478,263.15524,75.13515,3.7e-11,1
18.0,48,27,33.24,-81.644,-3.54238,2.82344,22.99779,49.13711,18.25161,1008.08026,8.76577,1.57371,346.71652,-25.64658,0.0,0
17.7,31,37,33.25,-81.661,-4.20999,1.77942,22.39166,54.74212,18.68237,1007.7085,9.40676,1.11183,355.17725,-16.80936,7.64e-12,1
17.9,9,18,33.231,-81.683,-4.64057,3.11652,23.03389,48.1342,119.21587,1010.52325,8.58458,2.3245,362.34119,83.83115,0.0,0
14.4,27,40,33.253,-81.665,-6.74475,2.44009,18.85567,75.23063,-42.52803,1010.0448,10.31702,1.23812,263.63632,3.04941,7.83e-10,1
17.9,35,68,33.281,-81.657,-5.81647,-0.89423,21.75376,58.60819,-27.41473,1008.55109,9.66903,0.9294,380.4176,9.96205,0.0,0
15.9,59,47,33.26,-81.633,-5.63811,0.93605,20.02647,71.06086,-37.26597,1008.94,10.5102,1.84571,408.29947,3.96218,0.0,0
16.0,53,62,33.275,-81.639,-4.14566,0.88292,20.07332,70.95891,-32.87858,1009.49707,10.52048,1.1475,159.03824,5.11353,0.0,0
14.5,72,66,33.279,-81.62,-4.51543,1.48099,18.63786,77.79024,8.34565,1010.0495,10.52062,1.87285,187.78093,-3.87792,0.0,0
17.2,23,32,33.245,-81.669,-6.00118,4.24969,21.83508,53.93436,-51.11294,1008.97925,8.93947,1.44444,420.14771,11.65067,0.0,0
16.9,73,62,33.275,-81.619,-3.8719,-0.38345,20.9069,66.12081,-10.14309,1009.9007,10.32891,1.5801,341.58469,9.96114,0.0,0
17.6,16,7,33.22,-81.676,-6.10307,2.85027,22.29836,52.20473,-72.58545,1010.00824,8.89782,0.86826,350.53998,85.57386,0.0,0
14.8,51,56,33.269,-81.641,-6.68098,1.74169,19.1627,74.44665,-55.02212,1011.29382,10.39832,2.08132,298.06668,0.28392,0.0,0
15.1,9,44,33.257,-81.683,-4.50148,2.08039,19.78046,70.89148,-65.82965,1011.02264,10.3012,0.83832,286.07019,-43.22089,7.35e-11,1
13.5,7,46,33.259,-81.685,-5.84468,1.5897,18.37487,78.49145,-2.41292,1012.06055,10.41715,1.36475,281.01477,-0.26048,4.65e-11,1
13.3,27,43,33.256,-81.665,-5.57959,2.018,18.03401,80.29015,-0.40423,1010.87378,10.43813,1.0061,126.49371,4.4723,4.07e-11,1
13.6,28,40,33.253,-81.664,-5.31879,1.96586,18.24615,79.07754,-11.43034,1009.74792,10.43326,1.06906,152.70015,1.08124,5.47e-10,1
16.1,23,37,33.25,-81.669,-5.28963,1.6875,20.53098,62.87552,-99.46584,1008.7666,9.60299,0.55723,318.12079,60.30272,3.39e-10,1
12.4,8,50,33.263,-81.684,-5.04751,1.5078,17.40437,85.52512,-24.66962,1011.13458,10.67468,0.77404,106.28156,3.10481,2.35e-11,1
17.2,20,50,33.263,-81.672,-5.12879,-0.63511,22.0935,58.45393,45.417,1011.25153,9.82382,1.33633,496.72455,-33.35686,0.0,0
16.6,26,13,33.226,-81.666,-4.74899,1.87106,21.83448,58.03907,24.30422,1009.28595,9.6158,2.21539,554.62793,24.82615,0.0,0
14.2,28,19,33.232,-81.664,-5.11114,2.49474,19.05413,73.06238,-55.45689,1010.49146,10.14287,2.20019,166.09731,5.58928,0.0,0
12.7,12,49,33.262,-81.68,-4.8495,1.66104,17.60212,83.85756,-4.72141,1011.39124,10.59792,0.7347,127.44046,0.12252,7.38e-12,1
16.0,33,36,33.249,-81.659,-4.39289,0.22798,20.79581,65.87356,93.79655,1008.82983,10.2297,1.48445,237.61806,-6.59268,9.29e-10,1
16.6,8,9,33.222,-81.684,-6.55887,2.40402,21.40661,58.59004,21.03327,1009.90259,9.44476,1.16012,312.57278,105.87692,0.0,0
14.1,79,8,33.221,-81.613,-4.23817,0.50614,18.73264,76.27686,14.61489,1009.30542,10.38645,1.68275,313.61993,1.31194,0.0,0
13.9,13,46,33.259,-81.679,-6.20022,2.52569,18.5443,77.06824,-51.96031,1011.16071,10.34916,1.04533,216.41092,7.71182,1.79e-10,1
14.6,27,40,33.253,-81.665,-6.9241,2.89536,19.00067,74.85156,-59.67183,1010.02307,10.3607,1.13263,283.93628,-4.26548,1.43e-11,1
15.2,77,4,33.217,-81.615,-3.85653,1.45294,19.85243,70.15624,-9.09376,1009.39783,10.25779,1.60435,225.87225,-5.1687,0.0,0
15.7,32,37,33.25,-81.66,-5.91485,1.90785,19.70161,69.73155,-193.41769,1008.99951,10.10271,0.50921,460.88428,24.28431,1.26e-10,1
13.2,53,4,33.217,-81.639,-4.05623,1.91809,18.11656,79.81205,-15.57899,1012.19519,10.41725,2.03189,230.11142,-2.07052,0.0,0
14.0,32,40,33.253,-81.66,-5.9927,1.38657,18.71068,76.41652,38.21441,1009.9071,10.38459,1.37261,197.3372,1.0844,9.71e-10,1
16.3,30,39,33.252,-81.662,-5.72103,1.95247,20.89861,63.89797,2.61576,1008.77521,9.98798,1.07515,344.5329,12.33262,0.0,0
15.8,10,48,33.261,-81.682,-4.77661,0.23972,20.74243,67.26345,63.22911,1012.11047,10.37578,1.13409,163.35094,-5.54001,1.26e-11,1
17.6,24,32,33.245,-81.668,-2.70806,4.08864,22.4686,49.31514,3.80301,1008.60791,8.50737,1.17169,429.51566,17.10146,0.0,0
17.7,6,54,33.267,-81.686,-4.03589,-0.85215,22.91553,54.6543,68.23241,1009.82251,9.67986,2.04041,561.63947,-42.52208,0.0,0
15.0,76,53,33.266,-81.616,-3.35256,1.07544,19.15492,75.13491,12.53986,1009.40845,10.5093,1.47641,263.85321,2.18298,0.0,0
12.2,28,42,33.255,-81.664,-6.16921,1.98777,17.17374,86.65171,5.69776,1008.79694,10.68093,0.85035,24.53114,1.43188,1.5e-09,1
15.3,78,43,33.256,-81.614,-5.28902,1.56702,19.31894,74.49893,1.03666,1008.98126,10.53422,1.9896,289.35901,0.05994,0.0,0
14.1,77,36,33.249,-81.615,-4.27013,1.2653,18.49189,77.93678,-5.73818,1009.42395,10.44912,2.05759,358.26868,-10.50388,0.0,0
16.6,37,7,33.22,-81.655,-4.57925,1.9641,21.5722,58.98628,23.24298,1009.35382,9.61342,1.45604,232.96449,4.59914,0.0,0
12.9,25,19,33.232,-81.667,-4.58356,1.8148,17.96553,81.15833,-4.41647,1010.04907,10.51354,1.39001,72.09745,34.35828,0.0,0
13.9,55,17,33.23,-81.637,-4.32075,0.88805,19.0442,75.23548,28.98681,1011.89069,10.42295,1.64396,338.89844,2.7171,0.0,0
14.4,18,40,33.253,-81.674,-6.78911,1.45379,19.08308,74.17435,31.59645,1009.86224,10.32255,1.35417,187.96507,-4.05227,1e-10,1
15.1,77,25,33.238,-81.615,-3.14798,1.00892,19.74417,72.45766,24.08527,1011.00635,10.50469,1.56706,308.32761,-6.75329,0.0,0
15.6,8,24,33.237,-81.684,-5.96407,2.51397,20.37531,64.79382,-88.15776,1011.85547,9.76844,0.91732,181.97333,3.02167,0.0,0
15.0,7,46,33.259,-81.685,-5.53827,2.6773,19.74082,69.25667,-39.1143,1012.30548,10.02523,0.70478,251.81013,53.08756,3.05e-11,1
13.8,26,44,33.257,-81.666,-4.78095,1.66551,18.69,76.8568,23.85587,1011.46698,10.41404,1.04262,171.83162,0.17719,5.14e-10,1
17.2,36,39,33.252,-81.656,-4.75708,2.15774,21.78764,52.86364,-50.01102,1008.71698,8.73833,0.82829,394.46902,73.57492,4.34e-10,1
14.2,15,44,33.257,-81.677,-7.46826,2.22781,18.67042,75.9632,-27.72374,1010.72174,10.28745,1.24297,282.36655,4.79092,1.17e-10,1
15.1,25,30,33.243,-81.667,-4.24784,1.20532,20.00047,69.47019,29.16787,1010.87762,10.23798,1.04709,234.52098,-30.5724,0.0,0
15.1,29,38,33.251,-81.663,-4.70685,2.2189,19.75523,70.95773,46.90692,1009.31342,10.31218,1.10598,193.8609,-3.47607,8.04e-10,1
15.9,7,45,33.258,-81.685,-4.80528,0.22981,20.82906,65.55536,87.43916,1011.58386,10.17249,1.68329,256.68658,-58.21239,2.54e-11,1
15.1,19,66,33.279,-81.673,-6.46407,2.55533,19.44419,71.73926,22.75262,1010.36108,10.21064,1.04709,356.77643,-8.82944,0.0,0
16.3,16,39,33.252,-81.676,-4.77421,1.06837,21.00607,62.79291,-15.49121,1009.21179,9.87778,1.13042,171.05226,-16.85536,2.25e-11,1
14.4,15,44,33.257,-81.677,-5.8745,1.67264,19.21132,73.89691,26.91041,1010.7168,10.35941,1.26987,215.57875,-8.28025,2.88e-11,1
16.5,69,35,33.248,-81.623,-3.0162,0.95523,21.10666,64.90869,36.26508,1008.88672,10.27797,1.51435,401.95233,11.1425,0.0,0
12.7,25,42,33.255,-81.667,-5.14486,2.02518,17.52009,84.05867,17.37659,1009.6015,10.58659,0.79593,61.00367,1.3909,2.69e-10,1
12.9,9,50,33.263,-81.683,-5.44076,1.49963,17.8859,82.0124,32.79935,1012.01837,10.54899,1.18934,185.87784,1.02357,5.63e-12,1
13.1,5,52,33.265,-81.687,-5.65052,1.94285,17.8227,82.40836,-8.23138,1011.08051,10.56695,1.65283,226.64258,6.53389,0.0,0
13.8,52,14,33.227,-81.64,-3.12067,2.37672,18.91662,75.56158,41.23142,1011.22046,10.39052,1.70962,216.95738,10.75789,0.0,0
15.9,14,46,33.259,-81.678,-5.88941,0.42173,20.32953,68.34696,-16.17409,1010.67133,10.28633,0.91466,233.37936,3.5003,1.15e-12,1
17.2,78,27,33.24,-81.614,-3.89402,1.54613,22.22871,55.91388,75.05334,1009.0531,9.49789,2.30935,437.8194,47.62332,0.0,0
12.6,6,4,33.217,-81.686,-5.90897,2.92288,17.49218,84.22304,-1.11095,1009.64691,10.58777,1.64628,71.46247,54.30596,0.0,0
12.3,44,37,33.25,-81.648,-5.22086,1.87297,17.08025,86.74945,1.6073,1007.505,10.6425,1.05422,29.1363,2.62455,0.0,0
14.0,16,43,33.256,-81.676,-5.82389,3.54497,18.52525,76.98273,-68.31595,1010.40814,10.33301,1.02962,235.38348,5.75355,5.11e-10,1
16.0,72,52,33.265,-81.62,-4.57935,1.65276,20.1532,70.05166,-23.09518,1009.37677,10.43986,1.82867,500.14215,7.16968,0.0,0
16.5,61,23,33.236,-81.631,-3.95603,0.66142,21.25311,62.80888,13.09449,1010.20166,10.02454,1.82603,438.33194,5.82425,0.0,0
18.0,25,47,33.26,-81.667,-5.8389,-1.76768,22.57195,53.65306,-16.38781,1010.17126,9.30082,0.87107,405.52612,7.83966,2.68e-12,1
12.5,14,37,33.25,-81.678,-5.51267,2.00799,17.38657,84.87091,13.16951,1008.89368,10.60492,0.82114,45.38451,2.20293,0.0,0
12.7,10,50,33.263,-81.682,-4.84143,1.44596,17.61718,83.94316,-6.91611,1011.71521,10.61566,0.87923,130.57993,0.09,2.79e-12,1
17.8,65,66,33.279,-81.627,-5.91835,-0.93292,21.59315,60.10472,-41.20311,1008.05829,9.82147,1.7736,464.99405,7.12262,0.0,0
13.9,21,48,33.261,-81.671,-5.35481,1.5619,18.93567,75.58967,35.80516,1012.47717,10.39371,1.06827,186.933,1.98527,7.47e-12,1
18.0,9,52,33.265,-81.683,-4.22342,-0.91146,23.29373,53.06634,104.32144,1011.04834,9.61294,2.42302,539.60071,-55.54025,1.33e-11,1
15.5,25,39,33.252,-81.667,-4.8645,0.40183,20.13784,69.994,71.78627,1009.50903,10.41934,1.03596,244.88629,-30.2556,3.82e-10,1
17.6,13,47,33.26,-81.679,-4.46536,1.45148,22.39193,53.77585,42.94479,1009.92987,9.21967,1.20178,366.34906,-14.02218,3.01e-11,1
14.3,15,46,33.259,-81.677,-6.58445,1.34989,19.05137,74.58417,91.70836,1010.98218,10.34636,1.21376,255.6467,-5.27398,5.78e-11,1
14.9,52,55,33.268,-81.64,-6.55879,1.47646,19.13269,74.87636,-29.93495,1010.94843,10.44195,2.09468,329.49319,-3.74411,0.0,0
16.8,60,58,33.271,-81.632,-2.17046,-0.09709,21.69625,63.19231,99.48357,1010.03656,10.37178,1.65744,301.7594,9.70689,0.0,0
12.6,25,56,33.269,-81.667,-5.76276,2.06403,17.35316,85.28536,-12.53855,1010.60315,10.61545,0.93944,66.2795,2.68603,0.0,0
13.4,50,30,33.243,-81.642,-5.00839,1.75849,17.99128,80.51143,-5.974,1009.15472,10.45642,1.70661,142.41298,2.36924,0.0,0
12.4,76,61,33.274,-81.616,-5.60158,1.95891,16.97079,86.99959,-5.19144,1008.44141,10.58799,2.20981,117.49968,-0.72861,0.0,0
14.2,44,67,33.28,-81.648,-4.23751,1.56832,19.00785,74.57481,125.29408,1010.12683,10.32573,1.6205,201.26318,0.57464,0.0,0
12.5,69,38,33.251,-81.623,-5.40481,1.64496,16.93735,87.68458,-13.02763,1007.90729,10.65407,1.8702,134.65479,6.21141,0.0,0
15.0,8,50,33.263,-81.684,-5.5916,0.21866,19.96499,69.95719,69.05556,1012.7937,10.26628,1.9163,305.26926,1.114,2.01e-12,1
15.3,13,45,33.258,-81.679,-5.06991,1.32381,19.99286,70.3201,14.70345,1010.95618,10.35733,0.85218,202.0571,-5.80479,2.91e-11,1
12.8,53,33,33.246,-81.639,-5.87626,2.05043,17.34015,85.12917,-13.11688,1008.41309,10.61061,2.04876,75.66289,0.14844,0.0,0
16.9,14,41,33.254,-81.678,-5.44532,1.62377,21.47168,56.54856,-129.29291,1009.20526,9.15956,0.59088,240.90561,41.62658,6.94e-11,1
12.6,7,45,33.258,-81.685,-5.36657,1.54838,17.54356,84.24776,-2.10255,1010.68518,10.61456,1.18796,133.08417,-2.06091,1.1e-11,1
15.6,48,49,33.262,-81.644,-6.73752,0.88786,19.75224,72.08798,-21.85395,1009.48602,10.47264,1.65971,210.89192,2.25887,0.0,0
15.9,32,38,33.251,-81.66,-5.35758,3.20171,19.95896,67.10201,-163.56174,1008.97699,9.88196,0.4407,406.70032,54.91289,9.3e-10,1
13.5,13,61,33.274,-81.679,-6.3279,1.70188,18.14757,79.5145,4.161,1010.45453,10.41719,1.58368,281.27786,5.13357,0.0,0
17.0,16,43,33.256,-81.676,-4.52084,2.56498,21.75848,58.10315,-91.46136,1009.20789,9.5822,0.96717,353.5592,-21.92129,5.94e-12,1
12.2,26,59,33.272,-81.666,-5.32894,1.62617,17.2295,86.72705,5.98337,1010.81134,10.70693,1.00698,21.92533,1.53392,0.0,0
15.3,41,37,33.25,-81.651,-5.35599,1.37486,19.60078,72.77334,-14.21014,1009.63806,10.46916,0.908,234.45493,-2.86732,4.93e-09,1
14.7,8,42,33.255,-81.684,-5.42925,1.53991,19.56972,71.13003,14.72003,1011.18671,10.19668,0.98351,260.50613,-5.68353,1.5e-10,1
15.8,30,40,33.253,-81.662,-5.40622,1.05633,20.28209,68.66827,-31.48344,1009.5025,10.31599,1.16349,334.97607,0.32132,0.0,0
13.2,70,66,33.279,-81.622,-5.77856,1.62363,17.37278,83.87668,-2.02522,1009.03394,10.46993,2.035,222.48273,1.52982,0.0,0
17.5,32,40,33.253,-81.66,-3.65391,1.29659,22.57313,54.04851,86.198,1008.46545,9.38637,1.29466,364.96625,-14.58504,2.46e-10,1
17.1,61,10,33.223,-81.631,-4.75212,2.82896,22.19037,53.11438,-52.57816,1010.1485,8.99079,2.1163,478.14673,62.68701,0.0,0
15.9,35,48,33.261,-81.657,-4.98772,0.39777,20.42,69.03475,18.93627,1010.03308,10.45621,1.17698,221.84979,0.69998,0.0,0
15.5,8,46,33.259,-81.684,-4.94847,2.39969,20.41475,64.94096,5.14316,1011.84155,9.81544,1.0395,216.99437,28.86074,1.6e-11,1
12.5,51,63,33.276,-81.641,-5.3991,2.18068,17.08405,86.5678,-4.30475,1008.20221,10.61536,1.51789,54.30864,-0.34908,0.0,0
13.1,12,49,33.262,-81.68,-5.31914,2.03122,17.93031,81.42866,8.09686,1011.93079,10.5044,0.99157,199.16675,1.51426,4.31e-12,1
17.1,15,25,33.238,-81.677,-5.44928,1.75019,21.946,55.45192,-0.0148,1010.55457,9.24029,1.46322,242.71744,-18.28886,0.0,0
17.5,58,50,33.263,-81.634,-4.09248,1.42033,22.11242,57.63908,-37.706,1007.93817,9.73069,1.75267,516.87927,-1.51528,0.0,0
17.4,36,11,33.224,-81.656,-3.97993,2.62073,22.51864,52.31618,57.37851,1009.01886,9.0493,2.01894,459.60815,26.50094,0.0,0
13.6,58,29,33.242,-81.634,-4.38563,1.5426,18.36744,78.46151,11.48181,1010.14697,10.42847,1.79726,238.22722,0.6466,0.0,0
15.0,18,39,33.252,-81.674,-6.07202,2.22118,19.45598,69.86039,-108.14626,1009.66382,9.95789,0.59889,166.27853,2.06894,3.57e-10,1
15.0,64,46,33.259,-81.628,-5.90407,1.61595,18.91079,76.53483,-73.25827,1009.32434,10.54062,1.4907,354.34988,-23.56354,0.0,0
17.1,40,15,33.228,-81.652,-3.67829,3.428,21.79877,57.01657,-41.7875,1008.27332,9.43574,1.11465,317.44238,-1.67019,0.0,0
14.7,69,38,33.251,-81.623,-4.56498,1.8105,18.93402,75.90481,-27.95983,1009.40729,10.4684,1.61539,304.67844,-4.19488,0.0,0
15.8,19,40,33.253,-81.673,-5.79622,1.83227,20.23726,65.25717,-104.55766,1009.50476,9.77603,0.60041,274.00961,37.72292,1.1e-10,1
17.1,7,42,33.255,-81.685,-5.91393,3.17283,21.87765,53.87767,-29.00943,1010.28033,8.94338,1.02368,444.34998,52.31096,0.0,0
15.7,12,46,33.259,-81.68,-5.43093,-0.44315,20.27205,69.38505,119.0538,1011.08337,10.39959,1.26665,219.75722,-33.91284,7.28e-12,1
15.5,13,42,33.255,-81.679,-5.45074,1.96886,20.0288,66.73895,-44.96671,1010.42505,9.85759,0.61723,201.6673,-0.37922,5.58e-11,1
16.3,74,68,33.281,-81.618,-3.61377,0.18138,19.99994,72.25204,-0.26648,1009.13995,10.66632,1.47959,325.5444,-2.5793,0.0,0
12.4,24,43,33.256,-81.668,-5.64931,2.31446,17.27978,85.6018,-0.53328,1009.32629,10.61825,0.68882,38.87727,3.41345,2.21e-09,1
17.5,28,41,33.254,-81.664,-3.97996,2.05363,22.36442,53.77121,32.49675,1008.94867,9.21261,1.1749,374.77625,-2.19009,1.19e-10,1
13.6,9,50,33.263,-81.683,-4.05644,3.27089,18.46139,77.77894,-38.80696,1012.65833,10.37377,1.13067,258.45493,2.33241,4.6e-11,1
17.8,8,29,33.242,-81.684,-5.51583,2.18449,22.62362,47.75914,19.53681,1009.41522,8.31262,1.79687,444.04788,11.28027,0.0,0
15.0,14,39,33.252,-81.678,-6.99035,1.26774,19.50036,70.03483,-51.12955,1010.28619,10.00462,0.65201,214.38625,5.72549,1.52e-10,1
12.0,23,26,33.239,-81.669,-4.90304,2.14558,17.34554,86.01985,11.13687,1009.08527,10.7181,1.3475,10.34937,5.71948,0.0,0
12.7,15,48,33.261,-81.677,-4.54481,1.37095,17.53692,84.16,5.25914,1010.60529,10.6001,0.66325,57.63763,1.69255,6.7e-12,1
13.0,33,6,33.219,-81.659,-4.87806,2.44823,17.83271,81.45496,-9.49549,1010.11127,10.46172,1.14466,101.79326,4.06492,0.0,0
14.8,26,23,33.236,-81.666,-4.83894,3.62965,19.80397,67.4463,-18.88576,1011.03333,9.81507,1.83877,269.46225,6.11539,0.0,0
